Los patos de Janet ponen 16 huevos por día. Ella come tres en el desayuno todas las mañanas y usa cuatro para hornear magdalenas para sus amigos todos los días. Vende lo que sobra en el mercado de productores diariamente a $2 el huevo fresco de pato. ¿Cuánto gana en dólares todos los días en el mercado de productores?	18
Una bata lleva 2 rollos de tela azul y la mitad de esa cantidad de tela blanca. ¿Cuántos rollos se necesitan en total?	3
Josh decide intentar remodelar y vender una casa. Compra una casa de $80 000 y luego agrega $50 000 para las reparaciones. Esto aumenta un 150 % el valor de la casa. ¿Cuánto obtuvo de ganancia?	70000
James decide correr 3 carreras de velocidad 3 veces por semana. Corre 60 metros en cada carrera de velocidad. ¿Cuántos metros corre en total por semana?	540
Todos los días, Wendi alimenta a cada uno de sus pollos con tres tazas de alimento mixto para pollo que contiene semillas, larvas y verduras para ayudarlos a mantenerse saludables. Alimenta a los pollos en tres comidas separadas. Por la mañana, le da a su bandada de pollos 15 tazas de alimento. Por la tarde, le da otras 25 tazas de alimento. ¿Cuántas tazas de alimento necesita darle a sus pollos en la última comida del día si el tamaño de la bandada de Wendi es de 20 pollos?	20
Kylar fue a la tienda a comprar vasos para su nuevo departamento. Un vaso cuesta $5, pero cada segundo vaso cuesta solo el 60 % del precio. Kylar quiere comprar 16 vasos. ¿Cuánto dinero necesita para pagarlos?	64
En Toulouse hay el doble de ovejas que en Charleston. En Charleston hay 4 veces más ovejas que en Seattle. ¿Cuántas ovejas hay en total en Toulouse, Charleston y Seattle si en Seattle hay 20 ovejas?	260
Carla está descargando un archivo de 200 GB. Por lo general, puede descargar 2 GB por minuto, pero en el 40 % de la descarga, Windows fuerza un reinicio para instalar actualizaciones, lo que demora 20 minutos. Entonces Carla tiene que reiniciar la descarga desde el principio. ¿Cuánto tiempo lleva la descarga del archivo?	160
John conduce durante 3 horas a una velocidad de 60 mph y luego da la vuelta porque se da cuenta de que se olvidó algo muy importante en la casa. Intenta volver a la casa en 4 horas, pero pasa las primeras 2 horas en un embotellamiento de tráfico. La siguiente media hora conduce a una velocidad de 30 mph antes de poder conducir el tiempo restante de las 4 horas a 80 mph. ¿A qué distancia de la casa se encuentra al final de esas 4 horas?	45
La tarifa de Eliza por hora para las primeras 40 horas de trabajo cada semana es $10. También recibe un pago por horas extras de 1,2 veces su tarifa habitual por hora. ¿Cuánto gana Eliza esta semana si trabajó 45 horas?	460
