Os patos de Janet põem 16 ovos por dia. Ela come três no café da manhã todas as manhãs e usa quatro para fazer muffins para seus amigos todos os dias. Ela vende o restante no mercado de agricultores diariamente por $2 por ovo fresco de pato. Quanto ela ganha em dólares todos os dias no mercado de agricultores?	18
Uma túnica precisa de 2 rolos de fibra azul e metade disso de fibra branca. Quantos rolos no total são necessários?	3
Josh decide tentar reformar uma casa. Ele compra uma casa por $80.000 e depois gasta $50.000 em reparos. Isso aumentou o valor da casa em 150%. Quanto de lucro ele fez?	70000
James decide correr 3 sprints 3 vezes por semana. Ele corre 60 metros cada sprint. Quantos metros no total ele corre por semana?	540
Todos os dias, Wendi alimenta cada uma de suas galinhas com três xícaras de ração mista para galinhas, contendo sementes, larvas de inseto e vegetais para ajudá-las a se manterem saudáveis. Ela dá a ração para as galinhas em três refeições separadas. De manhã, ela dá ao seu bando de galinhas 15 xícaras de ração. À tarde, ela dá mais 25 xícaras de ração. Quantas xícaras de ração ela precisa dar às suas galinhas na última refeição do dia, se o tamanho do bando de Wendi é de 20 galinhas?	20
Kylar foi à loja comprar copos para seu novo apartamento. Um copo custa $5, mas a cada segundo copo custa apenas 60% do preço. Kylar quer comprar 16 copos. Quanto ele precisa pagar por eles?	64
Toulouse tem o dobro de ovelhas que Charleston. Charleston tem 4 vezes mais ovelhas que Seattle. Quantas ovelhas têm Toulouse, Charleston e Seattle juntos se Seattle tem 20 ovelhas?	260
Carla está baixando um arquivo de 200 GB. Normalmente, ela consegue baixar 2 GB/minuto, mas 40% do caminho através do download, o Windows força uma reinicialização para instalar atualizações, o que leva 20 minutos. Então Carla tem que reiniciar o download do começo. Quanto tempo leva para baixar o arquivo?	160
John dirige por 3 horas a uma velocidade de 60 mph e depois volta porque percebe que esqueceu algo muito importante em casa. Ele tenta voltar para casa em 4 horas, mas passa as primeiras 2 horas em um trânsito parado. Ele passa a próxima meia hora dirigindo a uma velocidade de 30 mph, antes de poder dirigir o restante do tempo das 4 horas a 80 mph. A que distância de casa ele está ao final dessas 4 horas?	45
A taxa por hora de Eliza para as primeiras 40 horas que ela trabalha a cada semana é de R$ 10. Ela também recebe um pagamento de horas extras de 1,2 vezes sua taxa horária regular. Se Eliza trabalhou 45 horas esta semana, quanto ela ganhou nesta semana?	460
Um novo programa teve 60 downloads no primeiro mês. O número de downloads no segundo mês foi três vezes o número de downloads no primeiro mês, mas depois reduziu em 30% no terceiro mês. Quantos downloads o programa teve no total ao longo dos três meses?	366
