Itik-itik Janet menghasilkan 16 telur setiap hari. Dia makan tiga untuk sarapan setiap pagi dan membakar mufin untuk rakan-rakannya setiap hari menggunakan empat telur. Selebihnya dia jual di pasar tani setiap hari dengan harga $2 untuk setiap telur itik segar. Berapa jumlah wang dalam dolar yang dia hasilkan setiap hari di pasar tani?	18
Sebuah jubah memerlukan 2 gulung serat biru dan separuh daripada itu serat putih. Berapa jumlah gulungan yang diperlukan?	3
Josh memutuskan untuk mencuba membalikkan sebuah rumah. Dia membeli rumah dengan harga $80,000 dan kemudian memasukkan $50,000 untuk pembaikan. Ini meningkatkan nilai rumah sebanyak 150%. Berapakah keuntungan yang dia perolehi?	70000
James memutuskan untuk berlari pecut sebanyak 3 kali, 3 kali seminggu. Dia berlari sejauh 60 meter setiap pecut. Berapa jumlah meter seluruhnya yang dia lari dalam seminggu?	540
Setiap hari, Wendi memberi setiap ayamnya tiga cawan makanan ayam campuran, yang mengandungi biji benih, ulat makanan, dan sayur-sayuran untuk membantu mereka kekal sihat. Dia memberi ayam-ayamnya makanan dalam tiga hidangan berasingan. Pada waktu pagi, dia memberi kumpulan ayamnya 15 cawan makanan. Pada waktu petang, dia memberi ayamnya lagi 25 cawan makanan. Berapa banyak cawan makanan yang perlu dia beri kepada ayamnya dalam hidangan terakhir hari itu jika bilangan ayam Wendi adalah 20 ekor?	20
Kylar pergi ke kedai untuk membeli gelas untuk apartmen barunya. Satu gelas berharga $5, tetapi setiap gelas kedua hanya berharga 60% daripada harga asal. Kylar ingin membeli 16 gelas. Berapakah yang perlu dibayar olehnya?	64
Toulouse mempunyai dua kali ganda bilangan kambing daripada Charleston. Charleston mempunyai 4 kali ganda bilangan kambing daripada Seattle. Berapa banyak kambing yang dimiliki oleh Toulouse, Charleston, dan Seattle jika Seattle mempunyai 20 kambing?	260
Carla sedang memuat turun fail 200 GB. Biasanya dia boleh memuat turun 2 GB/minit, tetapi apabila 40% daripada muat turun selesai, Windows memaksa untuk memulakan semula untuk memasang kemas kini, yang mengambil masa 20 minit. Kemudian Carla perlu memulakan semula muat turun dari awal. Berapa lama masa yang diperlukan untuk memuat turun fail itu?	160
John memandu selama 3 jam pada kelajuan 60 mph dan kemudian berpatah balik kerana dia sedar dia terlupa sesuatu yang sangat penting di rumah. Dia cuba untuk pulang dalam masa 4 jam tetapi menghabiskan 2 jam pertama dalam kesesakan lalu lintas yang tidak bergerak. Dia menghabiskan setengah jam berikutnya memandu pada kelajuan 30 mph, sebelum dapat memandu baki masa 4 jam pada kelajuan 80 mph. Berapa jauhkah dia dari rumah pada akhir 4 jam tersebut?	45
Kadar Eliza setiap jam untuk 40 jam pertama yang dia bekerja setiap minggu ialah $10. Dia juga menerima bayaran kerja lebih masa sebanyak 1.2 kali ganda kadar jamannya yang biasa. Jika Eliza bekerja selama 45 jam minggu ini, berapakah pendapatan beliau untuk minggu ini?	460
