Con vịt của Janet mỗi ngày đẻ 16 quả trứng. Cô ấy ăn ba quả vào bữa sáng mỗi ngày và làm bánh nướng cho bạn bè của cô ấy mỗi ngày với bốn quả trứng. Cô ấy bán số còn lại tại chợ nông sản hàng ngày với giá 2 đô la mỗi quả trứng vịt tươi. Cô ấy kiếm được bao nhiêu đô la mỗi ngày tại chợ nông sản?	18
Một chiếc áo choàng cần 2 cuộn sợi màu xanh và nửa số đó là sợi màu trắng. Tổng cộng cần bao nhiêu cuộn?	3
Josh quyết định thử lật một ngôi nhà. Anh ta mua một ngôi nhà với giá 80.000 đô la và sau đó đầu tư thêm 50.000 đô la vào việc sửa chữa. Điều này đã làm tăng giá trị của ngôi nhà lên 150%. Anh ấy đã kiếm được bao nhiêu lợi nhuận?	70000
James quyết định chạy 3 lần chạy nước rút, 3 lần mỗi tuần. Mỗi lần chạy cự ly 60 mét. Vậy tổng cộng anh ấy chạy bao nhiêu mét mỗi tuần?	540
Mỗi ngày, Wendi cho mỗi con gà của mình ba cốc thức ăn tổng hợp, bao gồm hạt giống, giun bột và rau để giúp chúng khỏe mạnh. Cô ấy cho gà ăn ba bữa riêng biệt. Vào buổi sáng, cô ấy cho đàn gà của mình 15 cốc thức ăn. Vào buổi chiều, cô ấy cho gà thêm 25 cốc thức ăn. Nếu số lượng đàn gà của Wendi là 20 con, cô ấy cần cho đàn gà ăn bao nhiêu cốc thức ăn trong bữa ăn cuối cùng trong ngày?	20
Kylar đã đi đến cửa hàng để mua ly cho căn hộ mới của anh ấy. Một chiếc ly có giá 5 đô la, nhưng mỗi chiếc ly thứ hai chỉ có giá 60% so với giá ban đầu. Kylar muốn mua 16 chiếc ly. Anh ấy cần phải trả bao nhiêu tiền?	64
Toulouse có số cừu gấp đôi so với Charleston. Charleston có số cừu gấp 4 lần so với Seattle. Toulouse, Charleston và Seattle có tất cả bao nhiêu con cừu nếu Seattle có 20 con cừu?	260
Carla đang tải xuống một tệp có dung lượng 200 GB. Thông thường, cô ấy có thể tải xuống với tốc độ 2 GB/phút, nhưng khi tải được 40% dung lượng, Windows buộc phải khởi động lại để cài đặt các bản cập nhật, điều này mất 20 phút. Sau đó, Carla phải bắt đầu lại quá trình tải từ đầu. Mất bao lâu để tải xuống tệp?	160
John lái xe trong 3 giờ với tốc độ 60 dặm một giờ, sau đó quay lại vì nhận ra anh quên một thứ rất quan trọng ở nhà. Anh ta cố gắng về nhà trong 4 giờ nhưng phải dành 2 giờ đầu tiên trong tình trạng kẹt xe. Sau đó, anh ta lái xe với tốc độ 30 dặm một giờ trong 30 phút tiếp theo, rồi lái xe với tốc độ 80 dặm một giờ trong 1 giờ còn lại của 4 giờ. Sau khi 4 giờ kết thúc, anh ta cách nhà còn xa bao nhiêu?	45
Giờ làm việc thường lệ của Eliza trong tuần đầu tiên là 10 đô la mỗi giờ cho 40 giờ đầu tiên. Cô ấy cũng nhận được tiền làm thêm giờ gấp 1,2 lần mức lương thường lệ. Nếu Eliza làm việc 45 giờ trong tuần này, thu nhập của cô ấy trong tuần này là bao nhiêu?	460
Một chương trình mới đã có 60 lượt tải xuống trong tháng đầu tiên. Số lượt tải xuống trong tháng thứ hai gấp ba lần số lượt tải xuống trong tháng đầu tiên, nhưng giảm 30% trong tháng thứ ba. Tổng số lượt tải xuống của chương trình này trong ba tháng là bao nhiêu?	366
