జనెత్ బాతులు ప్రతిరోజూ 16 గుడ్లు పెడతాయి. ఆమె ప్రతిరోజూ ఉదయం అల్పాహారం కొరకు మూడు గుడ్లు తింటుంది మరియు ప్రతిరోజూ నాలుగింటితో తన స్నేహితుల కొరకు మఫిన్‌లు బేక్ చేస్తుంది. ఆమె మిగిలిన వాటిని రోజూ రైతు మార్కెట్ వద్ద ప్రతి తాజా బాతు గుడ్డును $2కు విక్రయిస్తుంది. ఆమె రైతు మార్కెట్ వద్ద ప్రతిరోజూ ఎన్ని డాలర్లు సంపాదిస్తుంది?	18
ఒక రోబ్ 2 బోల్ట్‌ల బ్లూ ఫైబర్ మరియు దానిలో సగం వైట్ ఫైబర్‌ని తీసుకుంది. అది మొత్తం ఎన్ని బోల్ట్‌లను తీసుకుంది?	3
జోష్ ఒక ఇంటిపై పెట్టుబడి పెట్టాలని నిర్ణయించుకున్నాడు. అతడు ఒక ఇంటిని $80,000కు కొనుగోలు చేసి, తరువాత మరమ్మత్తుల కొరకు $50,000 వెచ్చించాడు. ఇది ఇంటి విలువను 150% పెంచింది. అతడు ఎంత లాభం పొందాడు?	70000
జేమ్ప్ వారంలో 3 సార్లు 3 స్ప్రింట్స్ పరిగెత్తాలని నిర్ణయించుకున్నాడు. అతడు ప్రతి స్ప్రింట్‌లో 60 మీటర్లు పరిగెత్తాడు. అతడు ఒక వారంలో ఎన్ని మీటర్లు పరిగెత్తాడు?	540
ప్రతిరోజూ, విండీ తన కోళ్లు ఆరోగ్యవంతంగా ఉండేందుకు సాయపడటానికి గింజలు, మీల్‌వార్మ్‌లు మరియు కూరగాయలు ఉండే మిక్సిడ్ చికెన్ ఫీడ్ యొక్క మూడు కప్పులను తన ప్రతి కోడికి పెడుతుంది. ఆమె కోళ్లకు మూడుసార్లు విడి మేతగా ఈ ఫీడ్‌ని ఇస్తుంది. ఉదయం పూట, ఆమె తన కోళ్ల మందకు 15 కప్పుల ఫీడ్‌ని ఇస్తుంది. మధ్యాహ్నం ఆమె తన కోళ్లకు మరో 25 కప్పుల ఫీడ్‌ని ఇస్తుంది. విండీ మందలో 20 కోళ్లు ఉన్నట్లయితే రోజులో చివరి మేతలో ఆమె కోళ్లకు ఎన్ని కప్పుల ఫీడ్‌ని ఇవ్వాల్సి ఉంటుంది?	20
కైలర్ తన కొత్త అపార్ట్‌మెంట్ కొరకు గ్లాసులను కొనుగోలు చేయడానికి స్టోరుకు వెళ్లాడు. ఒక గ్లాసు ఖరీదు $5, కానీ ప్రతి రెండో గ్లాసు ఖరీదు ధరలో కేవలం 60% మాత్రమే. కైలర్ 16 గ్లాసులను కొనుగోలు చేయాలని కోరుకుంటున్నాడు. అతడు వాటి కొరకు ఎంత చెల్లించాల్సి ఉంటుంది?	64
టౌలస్ వద్ద చార్లెస్టన్ కంటే రెట్టింపు సంఖ్యలో గొర్రెలు ఉన్నాయి. చార్లెస్టన్ వద్ద సియాటెల్ కంటే 4 రెట్లు ఎక్కువగా గొర్రెలు ఉన్నాయి. సియాటెల్ వద్ద 20 గొర్రెలు ఉన్నట్లయితే టౌలస్, చార్లెస్టన్ మరియు సియాటెల్ వద్ద మొత్తం ఎన్ని గొర్రెలు ఉన్నాయి?	260
కార్లా 200GB ఫైలును డౌన్‌లోడ్ చేస్తోంది. సాధారణంగా ఆమె నిమిషానికి 2 GB డౌన్‌లోడ్ చేయగలదు, కానీ డౌన్‌లోడ్ 40% చేరుకునే సరికి, అప్‌డేట్‌లను ఇన్‌స్టాల్ చేయడానికి విండోస్ ఫోర్స్ రీస్టార్ట్ అయింది, దీనికి 20 నిమిషాలు పట్టింది. తరువాత కార్లా డౌన్‌లోడ్‌ని మొదటి నుంచి తిరిగి ప్రారంభించాల్సి వచ్చింది. ఫైలు డౌన్‌లోడ్ చేయడానికి ఎంత లోడ్ పడుతుంది?	160
జాన్ గంటకు 60 మైళ్ల వేగంతో 3 గంటలపాటు ప్రయాణించాడు, ఇంటి వద్ద ముఖ్యమైనది ఏదో మర్చిపోయినట్లుగా అతడు అర్థం చేసుకోవడంతో వెనక్కి తిరిగాడు. అతడు 4 గంటల్లో ఇంటికి చేరుకోవడానికి ప్రయత్నిస్తాడు. కానీ మొదటి 2 గంటలు అతడు కదలకుండా ఆగిపోయిన ట్రాఫిక్‌లో గడిపాడు. అతడు తరువాత అర్ధ గంట 30 మైళ్ల వేగంతో ప్రయాణించాడు, 4 గంటల్లో మిగిన సమయాన్ని అతడు గంటకు 80 మైళ్ల వేగంతో ప్రయాణించగలుగుతాడు. ఆ 4 గంటలు ముగిసిన తరువాత అతడు ఇంటి నుంచి ఎంత దూరంలో ఉంటాడు?	45
ఎలీజా ప్రతివారం ఆమె పని చేసే మొదటి 40 గంటలకు గంటకు $10 రేటును పొందుతుంది. ఆమె ఓవర్ టైమ్ చెల్లింపును రెగ్యులర్ గంట రేటుకు 1.2 చొప్పున కూడా పొందుతుంది. ఎలీజా ఈ వారం 45 గంటలు పనిచేసినట్లయితే, ఈ వారానికి ఆమె ఎంత సంపాదిస్తుంది?	460
ఒక కొత్త ప్రోగ్రామ్‌కు మొదటి నెలలో 60 డౌన్‌లోడ్‌లు ఉన్నాయి. రెండో నెలలో డౌన్‌లోడ్‌ల సంఖ్య మొదటి నెలలో డౌన్‌లోడ్‌లకు మూడు రెట్లు ఉన్నాయి, కానీ తరువాత మూడో నెలలో 30% తగ్గింది. మూడు నెలల్లో ఆ ప్రోగ్రామ్‌కు మొత్తం ఎన్ని డౌన్‌లోడ్‌లు ఉన్నాయి?	366
టౌలా ఒక బేకరీకి వెళ్లి, వివిధ రకాలైన పేస్ట్రీలను కొనుగోలు చేసింది. ఆమె డజను $68 ఖరీదుతో 3 డజన్ల డోనట్‌లను, డజను $80 డాలర్లు ఖరీదుతో 2 డజన్ల మినీ కప్‌ కేకులను, డజను $55 ఖరీదుతో 6 డజన్ల మినీ చీజ్‌కేక్‌లను కొనుగోలు చేసింది. మొత్తం ఖర్చు ఎంత?	694
కార్లోస్ ఒక నిమ్మ చెట్టును నాటుతున్నాడు. చెట్టును నాటడానికి $90 అవుతుంది. ప్రతి సంవత్సరం దానికి 7 నిమ్మకాయలు కాస్తాయి, అతడు వాటిని ఒక్కొక్కటి $1.5 చొప్పున విక్రయిస్తాడు. చెట్టుకు నీళ్లు పెట్టడానికి మరియు ఎరువు వేయడానికి సంవత్సరానికి $3 ఖర్చు అవుతుంది. నిమ్మ చెట్టుపై అతడు సంపాదించడం ప్రారంభించడానికి ఎన్ని సంవత్సరాలు పడుతుంది?	13
మెలీనా ఇంటింటికి వెళ్లి విక్రయించే మహిళ. ఆమె తన వద్ద ఉన్న వాక్యూం క్లీనర్‌ల్లో మూడోవంతు గ్రీన్ హౌస్ వద్ద, మరో 2ని రెడ్ హౌస్‌ వద్ద, మిగిలినవాటిలో సగాన్ని ఆరెంజ్ హౌస్ వద్ద విక్రయించింది. మెలీనా వద్ద 5 వాక్యూం క్లీనర్‌లు మిగిలి ఉంటే, ఆమె ఎన్నింటితో ప్రారంభించింది?	18
